;Date;SMB
174;12/09/2001;-0.00302267553452586
175;13/09/2001;0.025460514651591
176;14/09/2001;-0.0282891606452071
177;17/09/2001;-0.0689830671901572
178;18/09/2001;-0.0419977822756339
179;19/09/2001;0.00699850300386579
180;20/09/2001;-0.0053966836654819
181;21/09/2001;-0.0183954690380913
182;24/09/2001;0.00183659077440751
183;25/09/2001;0.00414774235913547
184;26/09/2001;0.00116001783767142
185;27/09/2001;0.0154139349536913
186;28/09/2001;-0.0269151828829048
187;01/10/2001;-0.0220206533025388
188;02/10/2001;-0.00209318129471986
189;03/10/2001;0.0014881162822218
190;04/10/2001;0.0245547559834756
191;05/10/2001;-0.00119738539840849
192;08/10/2001;-0.00429354260562934
193;09/10/2001;-0.0216451268668332
194;10/10/2001;-0.0171011251848698
195;11/10/2001;-0.00948798780586914
196;15/10/2001;0.0284250588883136
197;16/10/2001;0.018734558926687
198;17/10/2001;-0.0100292126426755
199;18/10/2001;0.0260169700541159
200;19/10/2001;0.0804010900892932
201;22/10/2001;0.0442503594353185
202;23/10/2001;-0.0542077342800103
203;24/10/2001;0.00016054786380584
204;25/10/2001;0.0137315783125519
205;26/10/2001;0.00773756829860225
206;29/10/2001;-0.00358224220589283
207;30/10/2001;0.00774937310731688
208;31/10/2001;-0.00772637486894772
209;01/11/2001;0.000366793057998711
210;05/11/2001;-0.0267221104945029
211;06/11/2001;0.0157034614553666
212;07/11/2001;0.0111562400113709
213;08/11/2001;-0.0031814971549042
214;09/11/2001;0.011583072449615
215;12/11/2001;-0.00456086621698284
216;13/11/2001;0.010114246825562
217;14/11/2001;0.0095532112512671
218;16/11/2001;-0.00605738877539274
219;19/11/2001;0.00562518538882352
220;20/11/2001;-0.00814694997245747
221;21/11/2001;0.044123084200088
222;22/11/2001;0.0143991437969482
223;23/11/2001;0.0148039068505951
224;26/11/2001;-0.00700059157400524
225;27/11/2001;-0.00739352536899198
226;28/11/2001;0.0115636397311292
227;29/11/2001;-0.0144760090413868
228;30/11/2001;0.0222542501050791
229;03/12/2001;0.00226433575164178
230;04/12/2001;0.0105442103031098
231;05/12/2001;-0.00986385094535999
232;06/12/2001;-0.00151352147073238
233;07/12/2001;-0.0103488686577499
234;10/12/2001;0.0204090021210894
235;11/12/2001;0.00332689783226747
236;12/12/2001;0.0306314574204854
237;13/12/2001;0.00447947860686533
238;14/12/2001;-0.0140166478574304
239;17/12/2001;-0.00441613557729161
240;18/12/2001;0.00914323350401087
241;19/12/2001;-0.0121055459953174
242;20/12/2001;-0.0175627990695191
243;21/12/2001;0.00492672384879969
244;26/12/2001;0.00646701375352155
245;27/12/2001;-0.0125136269987043
246;28/12/2001;-0.0235430788836718
247;02/01/2002;0.0154789141419915
248;03/01/2002;0.00889892495332916
249;04/01/2002;0.00952146107417628
250;07/01/2002;-0.0152148064517634
251;08/01/2002;-0.014001843190709
252;09/01/2002;0.0253687434024467
253;10/01/2002;0.00384647953703287
254;11/01/2002;0.0069708708142061
255;14/01/2002;0.00306888183665145
256;15/01/2002;0.0095921132065494
257;16/01/2002;-0.0136943706594742
258;17/01/2002;-0.00351076996683628
259;18/01/2002;-0.00684883229221257
260;21/01/2002;0.00400237953745836
261;22/01/2002;-0.0172028253388675
262;23/01/2002;0.00750286420953911
263;24/01/2002;0.00120231579170494
264;28/01/2002;-0.0286586580573777
265;29/01/2002;-0.00529554235923951
266;30/01/2002;0.00153137494978737
267;31/01/2002;-0.0199817393427403
268;01/02/2002;0.00125686843511861
269;04/02/2002;-0.0146680155032151
270;05/02/2002;0.0104317427034146
271;06/02/2002;-0.00523152615879699
272;07/02/2002;-0.00684163291840146
273;08/02/2002;0.00366561861065755
274;13/02/2002;0.00954786140843444
275;14/02/2002;0.00714289442425598
276;15/02/2002;-0.0125156643298461
277;18/02/2002;0.00787936651781759
278;19/02/2002;-0.0143250815259568
279;20/02/2002;0.0142167120951094
280;21/02/2002;-0.00875627045716528
281;22/02/2002;-0.00990817783585057
282;25/02/2002;0.0131635098132004
283;26/02/2002;-0.00559111434753439
284;27/02/2002;0.00384557483275134
285;28/02/2002;-0.0150485100437581
286;01/03/2002;0.0114230806969944
287;04/03/2002;0.00718428008039399
288;05/03/2002;0.00577798793550961
289;06/03/2002;0.00981292749308846
290;07/03/2002;0.00268570463538476
291;08/03/2002;0.0164971800762369
292;11/03/2002;-0.0113683869122426
293;12/03/2002;0.0160947664163887
294;13/03/2002;0.00247478548736272
295;14/03/2002;0.00619371709781347
296;15/03/2002;-0.00946745418993747
297;18/03/2002;-0.0117705085011372
298;19/03/2002;-0.0190280950427965
299;20/03/2002;0.000541786907095478
300;21/03/2002;-0.0155241534046908
301;22/03/2002;-0.0100502091896518
302;25/03/2002;-0.0111262467134933
303;26/03/2002;0.00926186230008173
304;27/03/2002;-0.0091456519076456
305;28/03/2002;-0.00211326075233372
306;01/04/2002;-0.0172617435923597
307;02/04/2002;0.00305369761359779
308;03/04/2002;0.00441674368185013
309;04/04/2002;0.00967471092010511
310;05/04/2002;0.00462091567612155
311;08/04/2002;-0.0146860859170428
312;09/04/2002;-0.00452167431460719
313;10/04/2002;-0.0116796747601083
314;11/04/2002;-0.00423712156791164
315;12/04/2002;0.0204475087042232
316;15/04/2002;-0.0185475039757892
317;16/04/2002;0.0148425785909671
318;17/04/2002;0.00872212979499119
319;18/04/2002;-0.00783302703457463
320;19/04/2002;0.00175512586470761
321;22/04/2002;-0.0209690286337207
322;23/04/2002;-0.00148186445053044
323;24/04/2002;0.00132814977575889
324;25/04/2002;0.00570025130281555
325;26/04/2002;-0.0157347098963171
326;29/04/2002;0.00894702524753843
327;30/04/2002;0.0057955562770684
328;02/05/2002;-0.0296490198669224
329;03/05/2002;0.00327468928026785
330;06/05/2002;-0.0019383131443301
331;07/05/2002;-0.016388928364622
332;08/05/2002;0.012457542538272
333;09/05/2002;-0.00914612921660957
334;10/05/2002;0.0140566480829352
335;13/05/2002;-0.00184130289942
336;14/05/2002;0.00889113771070913
337;15/05/2002;0.0101126599182893
338;16/05/2002;0.00618707619717124
339;17/05/2002;0.00259735155577896
340;20/05/2002;0.00422489158159433
341;21/05/2002;0.00204944772291759
342;22/05/2002;-0.0156004251887852
343;23/05/2002;-0.00010965799400427
344;24/05/2002;0.00254566388962613
345;27/05/2002;0.00583788842434196
346;28/05/2002;-0.00399108961564433
347;29/05/2002;0.0101160519800046
348;31/05/2002;-0.000503989806385868
349;03/06/2002;-0.0179387170919803
350;04/06/2002;-0.00270525822588257
351;05/06/2002;0.00793878599501216
352;06/06/2002;-0.000584498036443053
353;07/06/2002;0.0224527431872175
354;10/06/2002;-0.016324345534671
355;11/06/2002;-0.00483499986526228
356;12/06/2002;0.0235610680089197
357;13/06/2002;0.0038114868463173
358;14/06/2002;0.00237867172833577
359;17/06/2002;0.0124111642091753
360;18/06/2002;-0.0208584590997661
361;19/06/2002;0.000330352318451611
362;20/06/2002;-0.000269226840575808
363;21/06/2002;-0.00291229912995139
364;24/06/2002;0.0200782240366167
365;25/06/2002;-0.0399968381660088
366;26/06/2002;-0.00488691081677773
367;27/06/2002;-0.000742381257446752
368;28/06/2002;0.0129248704300811
369;01/07/2002;-0.00926866714142
370;02/07/2002;0.0266795360044532
371;03/07/2002;-0.0233932807811099
372;04/07/2002;0.000553060234257695
373;05/07/2002;-0.00718701696630883
374;08/07/2002;0.000986369560744792
375;10/07/2002;0.0101231915982205
376;11/07/2002;0.0349760466724832
377;12/07/2002;-0.00104488256773542
378;15/07/2002;-0.00817156443753797
379;16/07/2002;-0.00910808983952631
380;17/07/2002;0.0125051444747979
381;18/07/2002;0.00453753970534388
382;19/07/2002;-0.0135609418768604
383;22/07/2002;-0.0143519653973465
384;23/07/2002;0.0266962944058632
385;24/07/2002;-0.00414251239001181
386;25/07/2002;0.0195981575415654
387;26/07/2002;0.0185699529178946
388;29/07/2002;0.00184300101548187
389;30/07/2002;0.0064683761770484
390;31/07/2002;-0.0227311782695703
391;01/08/2002;-0.00569662081421413
392;02/08/2002;-0.0201815550979753
393;05/08/2002;-0.0269128861535219
394;06/08/2002;-0.000133142658376183
395;07/08/2002;-0.00841238589737185
396;08/08/2002;-0.026635898549759
397;09/08/2002;-0.0219936133350444
398;12/08/2002;0.00614141572324208
399;13/08/2002;0.0125537779208251
400;14/08/2002;-0.0281139072476571
401;15/08/2002;0.00542912879099578
402;16/08/2002;0.0273383749575381
403;19/08/2002;-0.00419526264176066
404;20/08/2002;0.00393305036370611
405;21/08/2002;0.00461510320805397
406;22/08/2002;0.000956483137794849
407;23/08/2002;-0.012544802384206
408;26/08/2002;-0.00621714313650285
409;27/08/2002;-0.0283760817696387
410;28/08/2002;0.0211571619392124
411;29/08/2002;0.0221251081645122
412;30/08/2002;-0.0113839174674767
413;02/09/2002;-0.00450447139110024
414;03/09/2002;-0.0113873831428269
415;04/09/2002;-0.00211346331366768
416;05/09/2002;0.000607357132838309
417;06/09/2002;-0.00874629809566106
418;09/09/2002;0.00433277987340785
419;10/09/2002;-0.0165819079357554
420;11/09/2002;-0.00297267931886019
421;12/09/2002;0.0145438728916293
422;13/09/2002;0.0066569150788952
423;16/09/2002;-0.0102134332610713
424;17/09/2002;0.00310819879872235
425;18/09/2002;0.0169643448997159
426;19/09/2002;-0.00716666876205049
427;20/09/2002;-0.0049199904817445
428;23/09/2002;-0.00237018076519123
429;24/09/2002;0.00539480748224251
430;25/09/2002;0.0147874517773235
431;26/09/2002;-0.00570378264220172
432;27/09/2002;-0.00266807011613075
433;30/09/2002;-0.0203301119566823
434;01/10/2002;-0.0111008429532288
435;02/10/2002;-0.0384264286116223
436;03/10/2002;-0.00581800510046121
437;04/10/2002;0.0204036505590072
438;07/10/2002;-0.00387140781930891
439;08/10/2002;0.00131620419375882
440;09/10/2002;0.0114273685279364
441;10/10/2002;0.00855238029628985
442;11/10/2002;0.0163500620287604
443;14/10/2002;-0.00304314267766122
444;15/10/2002;0.0188660824955087
445;16/10/2002;-0.0170630252944458
446;17/10/2002;-0.0108541564830022
447;18/10/2002;0.0042615899938269
448;21/10/2002;0.000765781885004584
449;22/10/2002;0.00865946591476927
450;23/10/2002;-0.0203370030408537
451;24/10/2002;-0.0293169443747832
452;25/10/2002;-0.0109823335129029
453;28/10/2002;-0.0186016606018571
454;29/10/2002;0.0198681920377552
455;30/10/2002;-0.00695005743703511
456;31/10/2002;-0.0091429375412243
457;01/11/2002;0.0163125741471056
458;04/11/2002;0.0116158159340862
459;05/11/2002;0.0264795298115099
460;06/11/2002;0.00276124682226525
461;07/11/2002;0.0142369238312215
462;08/11/2002;0.00415496127005787
463;11/11/2002;-0.00784998513589874
464;12/11/2002;0.00070537486384724
465;13/11/2002;0.000836012366584839
466;14/11/2002;-0.000641659645144096
467;18/11/2002;-0.0261762196794665
468;19/11/2002;0.00147294310511198
469;20/11/2002;0.000271465081474779
470;21/11/2002;-0.00774616190843391
471;22/11/2002;0.00978081475993183
472;25/11/2002;0.00240614643264799
473;26/11/2002;-0.000395282617794118
474;27/11/2002;0.0260394457561376
475;28/11/2002;0.00836187599098333
476;29/11/2002;-0.00196652478125919
477;02/12/2002;0.000791610935530438
478;03/12/2002;-0.0119684656864053
479;04/12/2002;0.00439256745192573
480;05/12/2002;-0.00747080741169604
481;06/12/2002;0.00924974554885633
482;09/12/2002;-0.00819469033727233
483;10/12/2002;0.00663355082912249
484;11/12/2002;0.00953157538820369
485;12/12/2002;0.00101562931145165
486;13/12/2002;0.00852691560602543
487;16/12/2002;-0.00541783186853723
488;17/12/2002;-0.00898427942479382
489;18/12/2002;0.0126867926754509
490;19/12/2002;-0.0297863947042431
491;20/12/2002;-0.000738962115902011
492;23/12/2002;0.0112143227133099
493;26/12/2002;0.0165130130713023
494;27/12/2002;0.00655332651129642
495;30/12/2002;-0.0145774816916684
496;02/01/2003;0.0209305349969906
497;03/01/2003;0.00835887079813755
498;06/01/2003;0.0212820077331823
499;07/01/2003;0.0117197680672343
500;08/01/2003;-0.00455661440650737
501;09/01/2003;0.012188525669009
502;10/01/2003;0.00589688713004256
503;13/01/2003;-0.00926432422894346
504;14/01/2003;0.00348982708273658
505;15/01/2003;-0.0163083287373596
506;16/01/2003;0.00816162257388291
507;17/01/2003;-0.00246254995141786
508;20/01/2003;0.000436091100201717
509;21/01/2003;-0.011012417944154
510;22/01/2003;0.0185146830886013
511;23/01/2003;0.00796426583290418
512;24/01/2003;-0.0218351229481237
513;27/01/2003;-0.0277953771019611
514;28/01/2003;0.0153680158771705
515;29/01/2003;-5,30E+09
516;30/01/2003;0.00327691340022576
517;31/01/2003;0.0124277271860315
518;03/02/2003;-0.0113080902210572
519;04/02/2003;-0.0327332405552684
520;05/02/2003;-0.00490578219759181
521;06/02/2003;0.00773165257597126
522;07/02/2003;-0.00390489601187452
523;10/02/2003;0.00450009083812608
524;11/02/2003;0.015725948169612
525;12/02/2003;-0.00270738398303095
526;13/02/2003;-0.00557149933581982
527;14/02/2003;0.00514058511949859
528;17/02/2003;-0.00227230176478711
529;18/02/2003;0.0106764579345451
530;19/02/2003;-0.00636069455289588
531;20/02/2003;0.00784712537240377
532;21/02/2003;-0.0040731216910701
533;24/02/2003;0.0108534373977616
534;25/02/2003;0.0170789722024245
535;26/02/2003;0.00418507394597383
536;27/02/2003;0.0100398463417344
537;28/02/2003;-0.017578639297456
538;05/03/2003;0.004446215318923
539;06/03/2003;0.00400465675513406
540;07/03/2003;0.00154613920166525
541;10/03/2003;-0.0193326205118614
542;11/03/2003;-0.00490784138593001
543;12/03/2003;0.00204339622415642
544;13/03/2003;0.0180884165444704
545;14/03/2003;-0.0130600261159369
546;17/03/2003;-0.010060533746326
547;18/03/2003;-0.0101929886594645
548;19/03/2003;-0.0176541275950511
549;20/03/2003;0.00604252074518954
550;21/03/2003;-0.00104111223776487
551;24/03/2003;0.00321405966841176
552;25/03/2003;0.0127237667604456
553;26/03/2003;-0.00316078971998888
554;27/03/2003;-0.00710016755126469
555;28/03/2003;0.0209885105135463
556;31/03/2003;-0.0111342530798365
557;01/04/2003;-0.00197244363170617
558;02/04/2003;0.0127438184954039
559;03/04/2003;0.0112583973986371
560;04/04/2003;-0.0134799416424627
561;07/04/2003;-0.00208451303205004
562;08/04/2003;-0.00922081096751259
563;09/04/2003;-0.0231043789457939
564;10/04/2003;0.00907660711296065
565;11/04/2003;0.0139572285695693
566;14/04/2003;0.0197288129364398
567;15/04/2003;0.0185032983182486
568;16/04/2003;-0.00185977909623675
569;17/04/2003;0.0146506040955086
570;22/04/2003;-0.00630132488126551
571;23/04/2003;-0.00462073160909477
572;24/04/2003;-0.00252866337114926
573;25/04/2003;0.00369466765094998
574;28/04/2003;0.00183616871670695
575;29/04/2003;-0.00266125792815801
576;30/04/2003;0.0028998782461494
577;02/05/2003;-0.012541214142685
578;05/05/2003;-0.0180442759625707
579;06/05/2003;0.00427924618515519
580;07/05/2003;0.0190412697285
581;08/05/2003;0.00870856035613059
582;09/05/2003;-0.000374031069171343
583;12/05/2003;0.00360332932281721
584;13/05/2003;-0.0105316192495276
585;14/05/2003;0.008808943878691
586;15/05/2003;-0.0234630314914234
587;16/05/2003;0.017059695375258
588;19/05/2003;-0.0135229932830023
589;20/05/2003;-0.00117962055304798
590;21/05/2003;0.00899382691501816
591;22/05/2003;0.00264778718688029
592;23/05/2003;0.00227733826850154
593;26/05/2003;-0.0112956276500052
594;27/05/2003;0.00346334375099962
595;28/05/2003;-0.0141060016328227
596;29/05/2003;0.00967122619439758
597;30/05/2003;0.00801197691808303
598;02/06/2003;0.00878269427968041
599;03/06/2003;0.00743239807592507
600;04/06/2003;-0.00508156696119474
601;05/06/2003;0.00840716753008954
602;06/06/2003;-0.00241810153552334
603;09/06/2003;0.0184524353451718
604;10/06/2003;-0.0178369390957404
605;11/06/2003;-0.00137332987022105
606;12/06/2003;-0.0022016275415145
607;13/06/2003;-0.00204707507146083
608;16/06/2003;0.00585707714571652
609;17/06/2003;-0.0105119582290542
610;18/06/2003;-0.00349204278614634
611;20/06/2003;-0.00829911539971308
612;23/06/2003;0.00501139390052598
613;24/06/2003;0.0108754485032101
614;25/06/2003;-0.0035611663081561
615;26/06/2003;-0.0107169294416927
616;27/06/2003;-0.000332242353402774
617;30/06/2003;0.0155473340376932
618;01/07/2003;0.00670482408266052
619;02/07/2003;-0.00323622724565678
620;03/07/2003;0.00239502273780352
621;04/07/2003;0.005424981975448
622;07/07/2003;-0.0163688443082876
623;08/07/2003;0.0207891976575197
624;10/07/2003;-0.00378145168522889
625;11/07/2003;-0.0017414974799721
626;14/07/2003;-0.00608357756465836
627;15/07/2003;-0.00814279082125721
628;16/07/2003;0.00961835360451696
629;17/07/2003;0.00598308074647792
630;18/07/2003;-0.00232245385327487
631;21/07/2003;-0.00332103374940761
632;22/07/2003;0.0025779128889178
633;23/07/2003;-0.00701315840909959
634;24/07/2003;-0.00661682855154927
635;25/07/2003;-0.00264657801556957
636;28/07/2003;-0.0078350322469546
637;29/07/2003;0.00234302791828532
638;30/07/2003;-0.00326282609811897
639;31/07/2003;-0.00852006920959668
640;01/08/2003;-0.0059056436071085
641;04/08/2003;0.00549666452809848
642;05/08/2003;-0.00586747729051766
643;06/08/2003;-0.00783771635907654
644;07/08/2003;0.0138037106361344
645;08/08/2003;-0.00719129404346498
646;11/08/2003;0.0111571319814958
647;12/08/2003;0.00315259043527216
648;13/08/2003;0.0260924521017605
649;14/08/2003;-0.00406844966966015
650;15/08/2003;-0.00745427167319627
651;18/08/2003;-0.000616466935784831
652;19/08/2003;0.00826214814261812
653;20/08/2003;0.0130678183456676
654;21/08/2003;-0.00164821417936427
655;22/08/2003;-0.000405614714180065
656;25/08/2003;0.00827957550250348
657;26/08/2003;0.020219174818556
658;27/08/2003;-0.0154788032962409
659;28/08/2003;-0.0162862073267264
660;29/08/2003;-0.0102941399817606
661;01/09/2003;-0.00553714169456411
662;02/09/2003;0.01300932217895
663;03/09/2003;0.00304580829399138
664;04/09/2003;-0.0135596674030062
665;05/09/2003;0.0189802338954118
666;08/09/2003;0.0188606710249465
667;09/09/2003;0.0190152220479562
668;10/09/2003;0.0114323532125804
669;11/09/2003;-0.00142960985775092
670;12/09/2003;0.0145261498897538
671;15/09/2003;0.0023559799027496
672;16/09/2003;0.00209118777585389
673;17/09/2003;0.0103198298508369
674;18/09/2003;0.0195691050959848
675;19/09/2003;0.00261376703540105
676;22/09/2003;0.00352858146431749
677;23/09/2003;0.00843322858512526
678;24/09/2003;-0.00927756504217252
679;25/09/2003;-0.00268265190113425
680;26/09/2003;-0.00459114726973885
681;29/09/2003;-0.000233145787516631
682;30/09/2003;0.00996982094485342
683;01/10/2003;-0.00588740160023298
684;02/10/2003;0.0105270083274226
685;03/10/2003;-0.00614949723179506
686;06/10/2003;0.0115410485585872
687;07/10/2003;-0.00378024950454293
688;08/10/2003;-0.00199791417910522
689;09/10/2003;-0.0123417461631533
690;10/10/2003;0.0134908092296537
691;13/10/2003;0.00477415389697851
692;14/10/2003;-0.00878442385396965
693;15/10/2003;-0.0117979617360227
694;16/10/2003;-0.00825211679894964
695;17/10/2003;0.0037566975825359
696;20/10/2003;-0.0071630714125491
697;21/10/2003;0.0200889439936795
698;22/10/2003;-0.00325942631236905
699;23/10/2003;-0.00833556038192677
700;24/10/2003;8,31E+09
701;27/10/2003;0.00356577185298041
702;28/10/2003;0.00157667964042714
703;29/10/2003;0.00164432959836365
704;30/10/2003;-0.00374593198215433
705;31/10/2003;-0.00877275832676397
706;03/11/2003;0.0170072325236186
707;04/11/2003;0.00502031775133432
708;05/11/2003;0.0109946289153045
709;06/11/2003;0.0129689937628232
710;07/11/2003;0.0149121205129185
711;10/11/2003;0.0161437881466134
712;11/11/2003;-0.0130138368490496
713;12/11/2003;-0.00686883010492175
714;13/11/2003;-0.00583876517561968
715;14/11/2003;0.0209487909098887
716;17/11/2003;-0.000891196337423319
717;18/11/2003;0.0145204294768218
718;19/11/2003;-0.00254100468970686
719;20/11/2003;0.0119153836553107
720;21/11/2003;-0.00491469876087282
721;24/11/2003;0.00493086257209595
722;25/11/2003;-0.000294938091268317
723;26/11/2003;-0.00722465998126868
724;27/11/2003;0.00597687767621378
725;28/11/2003;0.000126058591292397
726;01/12/2003;-0.000663932770920729
727;02/12/2003;-0.00225747069753125
728;03/12/2003;-0.0105734590442126
729;04/12/2003;0.00412003761071404
730;05/12/2003;0.0147533956088224
731;08/12/2003;0.0112537999111253
732;09/12/2003;-0.00266972918511366
733;10/12/2003;-0.0113920164057745
734;11/12/2003;0.0152338445432051
735;12/12/2003;-0.0148799263178705
736;15/12/2003;-0.00120792093196024
737;16/12/2003;0.00426369725636788
738;17/12/2003;0.00984686024165862
739;18/12/2003;-0.0161468879498871
740;19/12/2003;-0.0257623944732724
741;22/12/2003;-0.0170924677171316
742;23/12/2003;-0.00306176319150439
743;26/12/2003;0.00327815261797155
744;29/12/2003;0.00582425326588559
745;30/12/2003;0.00065980411446246
746;02/01/2004;-0.000809664344212532
747;05/01/2004;-2,44E+09
748;06/01/2004;0.000552959460362402
749;07/01/2004;0.00680286484728624
750;08/01/2004;0.0338072973514429
751;09/01/2004;0.0165182718326282
752;12/01/2004;0.0246368514892024
753;13/01/2004;-0.00964334415537257
754;14/01/2004;-0.0080870553880329
755;15/01/2004;0.00362527176021079
756;16/01/2004;-0.0113970451574065
757;19/01/2004;-0.000124193509388122
